experiment_id,iteration_id,timestamp,success,detected,blocked,decision,latency,error_rate
EXP-B0C899652F28,ITR-C9751D8D,2026-08-26T06:00:11.453834+00:00,True,False,False,ACCEPT,0.006599,0.0
EXP-B0C899652F28,ITR-301CFB79,2026-08-26T06:00:11.457264+00:00,True,False,False,ACCEPT,0.003401,0.0
