experiment_id,iteration_id,timestamp,success,detected,blocked,decision,latency,error_rate
EXP-101BF8D13706,ITR-625D3C33,2026-08-26T08:02:03.296067+00:00,True,False,False,ACCEPT,0.015373,0.0
EXP-101BF8D13706,ITR-85135EDE,2026-08-26T08:02:03.303682+00:00,True,False,False,ACCEPT,0.007567,0.0
