experiment_id,iteration_id,timestamp,success,detected,blocked,decision,latency,error_rate
EXP-59B5895770CC,ITR-A3604E40,2026-08-26T06:57:40.538850+00:00,True,False,False,ACCEPT,0.014948,0.0
EXP-59B5895770CC,ITR-082AEA82,2026-08-26T06:57:40.547747+00:00,True,False,False,ACCEPT,0.008839,0.0
