experiment_id,iteration_id,timestamp,success,detected,blocked,decision,latency,error_rate
EXP-D1070ADF5955,ITR-1066312F,2026-08-26T08:34:41.110247+00:00,True,False,False,ACCEPT,0.007777,0.0
EXP-D1070ADF5955,ITR-D5AEBA55,2026-08-26T08:34:41.113870+00:00,True,False,False,ACCEPT,0.003601,0.0
