experiment_id,iteration_id,timestamp,success,detected,blocked,decision,latency,error_rate
EXP-78ADAAD4FCE5,ITR-76138FC3,2026-08-26T08:32:35.840424+00:00,True,False,False,ACCEPT,0.007039,0.0
EXP-78ADAAD4FCE5,ITR-A193AC8B,2026-08-26T08:32:35.844159+00:00,True,False,False,ACCEPT,0.003713,0.0
